CODE,ADDRESS,featuredLevel,publishDate,price,numBedrooms,numBathrooms,propertyType,propertySize,category,AMV_price,sellerId,seller_name,seller_branch,sellerType,m_totalImages,m_hasVideo,m_hasVirtualTour,m_hasBrochure,ber_rating,longitude,latitude,LONGITUDE,LATITUDE
3676453,"56 Marian Park, Lagavooren, Drogheda, Co. Louth, A92 EAW6, Ireland",standard,2022-01-27,195000,3,1,Terrace,108.0,Buy,0,3230.0,Roy Dennehy,Dennehy Auctioneers,BRANDED_AGENT,16.0,False,False,False,E2,-8.389297,51.818406,-6.3575076,53.7088725
3676443,"Portlaoise, Co. Laois, Ireland",standard,2022-01-28,180000,3,3,Semi-D,105.0,Buy,0,893.0,Karl Craven,ALLIANCE AUCTIONEERS,BRANDED_AGENT,18.0,False,False,False,B1,-6.377516,53.372507,-7.298793300000001,53.0328123
3676425,"The Old Academy, Bogganfin, Athlone, Co. Roscommon, Ireland",standard,2022-01-14,395000,6,6,Detached,,Buy,0,9315.0,Joseph Brennan,iamsold,BRANDED_AGENT,8.0,False,False,False,E1,-7.739591,54.946592,-7.9676973,53.4346297
3675428,"Summerhill, Waterford, Ireland",standard,2022-01-28,198000,3,2,Terrace,71.0,Buy,0,10889.0,Paul O'Connor Sales,RE/MAX Platinum,UNBRANDED_AGENT,12.0,False,False,False,F,-6.340214,53.338866,-7.1212633,52.2620786
3676404,"8 Flowerhill, Ballynaraw North, Bunnanadden, Co. Sligo, F56 P306, Ireland",standard,2022-01-28,179000,3,3,Detached,149.0,Buy,0,9315.0,Joseph Brennan,iamsold,BRANDED_AGENT,5.0,False,False,False,E1,-7.73907,54.946111,-8.602966499999999,54.0552878
3676402,"108 Castle View Rd, Yellowmeadows, Dublin 22, D22 TW26, Ireland",standard,2022-01-28,390000,3,1,Semi-D,85.0,Buy,0,2840.0,Gary Corroon M.I.P.A.V.,Sherry FitzGerald Davitt & Davitt,BRANDED_AGENT,28.0,False,True,False,C1,-7.335289,53.52786,-6.3828865,53.32529539999999
3676380,"Lavagh, Aghakilmore, Co. Cavan, Ireland",standard,2022-01-17,330000,4,3,Detached,72.0,Buy,0,8806.0,Eva Quaid,BidX1,BRANDED_AGENT,18.0,True,True,False,B3,-6.238707,53.349564,-7.331373399999999,53.831159
3676367,"16 Liffey Mill Ave, Rosetown, Athgarvan, Co. Kildare, W12 T284, Ireland",standard,2022-01-18,310000,3,3,Semi-D,110.0,Buy,0,1338.0,Stephen Lawlor MIPAV MMCEPI,Tom O'Higgins Estate Agent,BRANDED_AGENT,20.0,False,False,False,D1,-6.164779,53.264314,-6.7762065,53.15228399999999
3676364,"1 College View, Castlebar, Co. Mayo, Ireland",standard,2022-01-28,260000,3,2,Semi-D,1200.0,Buy,0,10948.0,Rathcoole Sales,Ray Cooke Auctioneers Tallaght,BRANDED_AGENT,15.0,False,False,False,XXX,-6.4705141,53.2790774,-9.3186958,53.845122
3676357,"Athlone, Co. Westmeath, Ireland",standard,2022-01-14,320000,3,2,Detached,64.0,Buy,0,10948.0,James Droney,Ray Cooke Auctioneers Tallaght,BRANDED_AGENT,12.0,False,False,False,XXX,-6.3722614,53.2706661,-7.940689799999999,53.4239331
2939719,"9 Cuan Dor Haven, Rushanes, Glandore, Co. Cork, P81 NV32, Ireland",standard,2022-01-17,495000,4,2,Detached,170.0,Buy,0,206.0,Sandra Elders,REA McGEE,BRANDED_AGENT,13.0,False,False,False,C1,-6.178752,53.405135,-9.1109565,51.5648643
3676349,"51 Merchant's Square, East Wall, Dublin 3, D03 X3W5, Ireland",standard,2022-01-27,325000,2,1,Terrace,61.0,Buy,0,2247.0,John Dawson,REA Dawson,BRANDED_AGENT,8.0,False,False,False,G,-6.7798611,52.8619727,-6.2296038,53.3518947
3676347,"10 St Molleran's, Carrickbeg, Carrick-On-Suir, Co. Tipperary, E32 WF60, Ireland",standard,2022-01-24,109000,3,1,Terrace,68.0,Buy,0,2607.0,Orla Buckley,DNG Terenure,BRANDED_AGENT,12.0,False,False,False,XXX,-6.297575,53.318066,-7.413619199999999,52.3422735
3676336,"3 The Glen, Millersbrook, Nenagh, Co. Tipperary, E45 A092, Ireland",standard,2022-01-14,219950,3,3,Semi-D,101.0,Buy,0,6131.0,Philip Kelly,DNG Kelly Duncan,BRANDED_AGENT,54.0,False,False,False,B3,-7.481173,53.271028,-8.1920412,52.8753197
3676324,"39 Edgeworth Ct, Longwood, Co. Meath, A83 Y381, Ireland",standard,2022-01-28,295000,4,3,Detached,126.0,Buy,0,9918.0,Isabel O'Neill,DNG Phibsboro,BRANDED_AGENT,10.0,False,False,False,D1,-6.307086,53.368115,-6.927581099999999,53.4566076
3676319,"Correagh, Cairns Hill, Co. Sligo, Ireland",standard,2022-01-30,325000,4,2,Bungalow,118.0,Buy,0,2842.0,Aidan Mc Goldrick MIPAV,DNG Duncan Auctioneers,BRANDED_AGENT,11.0,False,False,False,C3,-7.344364,53.523805,-8.4018253,54.218675
3676316,"3 Fairfield Ave, East Wall, Dublin 3, D03 H688, Ireland",standard,2022-01-21,235000,1,1,Apartment,44.0,Buy,0,737.0,Coonan Naas,Coonan Estate Agents Ltd,UNBRANDED_AGENT,19.0,False,False,False,A3,-6.589183,53.243907,-6.2357793,53.3549593
3676301,"Apartment 5, Waltham, Clonfadda Wood, Merrion, Blackrock, Co. Dublin, Ireland",standard,2022-01-29,795000,2,1,Apartment,200.0,Buy,0,7518.0,Peri Griffin,Streets Ahead Properties,UNBRANDED_AGENT,104.0,True,False,False,B2,-9.318156,52.927723,-6.1963399,53.299785
3676286,"14 Rathealy Heights, Rath-Healy, Fermoy, Co. Cork, P61 Y230, Ireland",standard,2022-01-14,280000,3,3,Detached,93.0,Buy,0,12282.0,Fair Deal Property,Fair Deal Property Ltd.,BRANDED_AGENT,45.0,False,False,False,C2,-8.848358,53.524402,-8.270854,52.1436657
3676288,"Navan, Co. Meath, Ireland",standard,2022-01-18,185000,2,2,Apartment,68.0,Buy,0,627563.0,Catherine,private,PRIVATE_USER,9.0,False,False,False,XXX,-8.127374947071075,52.996151152328,-6.6966605,53.647092
3676228,"57 New Cork Rd, Glebe, Midleton, Co. Cork, P25 XT65, Ireland",standard,2022-01-28,195000,3,2,Terrace,88.0,Buy,0,8852.0,Mary Halligan MIPAV REV MCEI,Halligan O’Connor,BRANDED_AGENT,23.0,False,False,True,A3,-6.141113,53.585013,-8.1772762,51.9162918
3676133,"Glencove Apartments, Dunmore Rd, Waterford, Ireland",standard,2022-01-28,290000,2,2,Apartment,100.0,Buy,0,12120.0,Pat Mullery,Mullery O'Gara Estate Agents,BRANDED_AGENT,24.0,False,True,False,D1,-6.280275,53.310179,-7.0845012,52.2504141
3676174,"Apartment 16, Keizer House, High St, Waterford, Ireland",standard,2022-01-24,135000,2,1,Apartment,55.0,Buy,0,9801.0,Florence Egan,Sherry FitzGerald Blackrock,BRANDED_AGENT,7.0,True,False,False,D1,-6.167539,53.294196,-7.1091336,52.26071229999999
3676156,"15 Valebrook, Ballyvolane, Cork, T23 Y7P0, Ireland",standard,2022-01-26,245000,3,1,Semi-D,87.0,Buy,0,10888.0,Victoria Bentley,Sherry FitzGerald Clonee,BRANDED_AGENT,16.0,False,False,False,B3,-6.425287,53.391339,-8.450146199999999,51.9164119
3672124,"Mount St, Clare, Co. Mayo, Ireland",standard,2022-01-21,169000,3,1,Terrace,93.0,Buy,0,6031.0,Josie,Josie Dinneen Auctioneer,UNBRANDED_AGENT,17.0,False,False,False,D2,-8.516648,51.709966,-8.99956,53.72121
3676144,"11 Brighton Ave, Clontarf, Dublin 3, D03 V103, Ireland",standard,2022-01-14,380000,2,1,End of Terrace,68.0,Buy,0,11896.0,Deirdre Phelan,Property Partners Phelan Herterich,BRANDED_AGENT,20.0,False,False,False,D2,-7.120946,52.262607,-6.225237300000001,53.366588
3676140,"76 The Links, Ballisk, Donabate, Co. Dublin, K36 AR25, Ireland",standard,2022-01-25,460000,4,3,Semi-D,73.0,Buy,0,12120.0,Kate Mullery MIPAV,Mullery O'Gara Estate Agents,BRANDED_AGENT,13.0,False,True,False,C3,-6.246765,53.26815,-6.1425054,53.4863765
3676136,"Parklyn, Brocklesby St, Blackpool, Cork, Ireland",standard,2022-01-14,275000,4,2,Semi-D,122.0,Buy,0,12120.0,Kate Mullery MIPAV,Mullery O'Gara Estate Agents,BRANDED_AGENT,16.0,False,True,False,B2,-6.251148,53.352653,-8.474906899999999,51.9115257
3676132,"St Joseph's Rd, Co. Galway, Ireland",standard,2022-01-30,250000,5,1,Detached,147.0,Buy,0,1218.0,DNG McCormack Clane Office,DNG McCormack  Properties,BRANDED_AGENT,11.0,True,False,False,C2,-6.680737,53.292395,-8.2362865,53.09052
3675968,"Bohernabreena, Dublin, Ireland",standard,2022-01-30,550000,3,2,House,263.0,Buy,0,8797.0,Brian O'Connor,OMD Estate Agents,BRANDED_AGENT,9.0,True,False,False,E1,-6.667876,53.25281,-6.3567647,53.269368
3675967,"72 Merrion Ct, Montenotte, Vallahalla, Co. Cork, T23 T9PK, Ireland",standard,2022-01-30,525000,4,3,Detached,134.0,Buy,0,2816.0,Roisin Rooney,Paul Lafferty Ltd,UNBRANDED_AGENT,18.0,False,False,False,C3,-8.489795,53.775598,-8.451017799999999,51.90671829999999
3675952,"13 Yellow Meadows Ave, Knockmitten, Dublin 22, D22 CD68, Ireland",standard,2022-01-29,249000,3,1,Terrace,76.0,Buy,0,1699.0,Seamus Dollard,Property Partners Buggy,BRANDED_AGENT,26.0,False,False,False,B3,-7.050391,52.379522,-6.378870300000001,53.32645729999999
3675950,"Garter Ln, Brownsbarn, Saggart, Co. Dublin, Ireland",standard,2022-01-29,195000,2,1,Apartment,105.0,Buy,0,1227.0,Tommy Breheny,Oates Breheny Group,BRANDED_AGENT,11.0,False,False,False,D2,-8.47898,54.279385,-6.4381086,53.291052
3675943,"16 Moyville, Rathfarnham, Dublin, D16 RP22, Ireland",standard,2022-01-28,579000,4,3,Semi-D,130.0,Buy,0,11062.0,Auctioneera Dublin Office*,Auctioneera.ie,UNBRANDED_AGENT,47.0,False,False,False,B3,-6.147079,53.398749,-6.2942364,53.279501
3675944,"11 Yellow Meadows Grove, Yellowmeadows, Dublin 22, D22 AE14, Ireland",standard,2022-01-28,300000,3,2,Semi-D,,Buy,0,8873.0,Mallon Property,Mallon Property,UNBRANDED_AGENT,15.0,True,False,False,D2,-6.400208,54.00997,-6.3826594,53.32698689999999
3675933,"214 Clonkeen Rd, Deansgrange, Blackrock, Co. Dublin, A94 N9F6, Ireland",standard,2022-01-14,695000,3,2,Semi-D,104.0,Buy,0,3711.0,Kenneth Campbell,Campbells Auctioneers,UNBRANDED_AGENT,14.0,True,False,False,C3,-8.2967453,55.0710303,-6.158835499999999,53.2691319
3675919,"Cedarhurst Green, 6 Cedarhurst Rd, Phoenix Park Racecourse, Dublin 15, Ireland",standard,2022-01-14,380000,2,2,Apartment,82.0,Buy,0,3187.0,Brendan McGlynn Associates 001405/004365,Brendan McGlynn Associates Ltd.,UNBRANDED_AGENT,4.0,False,False,False,SI_666,-7.719602,54.958626,-6.3363337,53.37224759999999
3675921,"13 Hole in The Wall Rd, Donaghmede, Dublin, D13 F228, Ireland",standard,2022-01-30,235000,2,2,Apartment,,Buy,0,2692.0,Paul Stephenson,Sherry FitzGerald Stephenson Crean Property Management & Sales Advisors,BRANDED_AGENT,25.0,False,False,False,E2,-9.72223,52.27795,-6.1635269,53.4029997
3675923,"3 Conquer Hill Rd, Clontarf, Dublin, Ireland",standard,2022-01-30,490000,2,2,Terrace,85.0,Buy,0,2559.0,Norma Healy,Sherry FitzGerald Cork,BRANDED_AGENT,27.0,True,False,False,C1,-8.608256,51.926842,-6.1897404,53.3595981
3675242,"King's Mead, Árd Aoibhinn, Cullairbaun, Athenry, Co. Galway, Ireland",standard,2022-01-14,360000,3,1,Detached,115.0,Buy,0,4354.0,McCauley Properties,McCauley Properties,UNBRANDED_AGENT,22.0,True,False,False,G,-7.023637,55.1948,-8.752905100000001,53.3022114
3675893,"13 Woodlands, Glentaun, Ballinasloe, Co. Galway, H53 D4C9, Ireland",standard,2022-01-13,179500,4,2,Semi-D,121.0,Buy,0,4362.0,Jonathan McGoldrick MIPAV MCEI,O'Sullivan McGoldrick Property Plus,UNBRANDED_AGENT,4.0,False,False,False,D2,-8.471501,54.267755,-8.192964,53.32979959999999
3675801,"Glenbane Upper, Co. Tipperary, Ireland",standard,2022-01-26,150000,3,1,Detached,88.0,Buy,0,1413.0,Brock DeLappe Reception,Brock DeLappe,BRANDED_AGENT,6.0,False,False,False,F,-6.319683,53.338807,-7.87707,52.6109576
3675757,"17 Central Ave, Parnell Park, Dundalk, Co. Louth, A91 C6H9, Ireland",standard,2022-01-28,155000,2,1,Terrace,,Buy,0,3458.0,"Mary Casey, ASCSI ARICS Registered Valuer",Brian Lohan Auctioneers & Financial Services,UNBRANDED_AGENT,22.0,False,False,False,B3,-8.87616,52.707994,-6.407863,53.9975889
3675754,"Grove Rd, Malahide, Co. Dublin, Ireland",standard,2022-01-30,1695000,4,2,Detached,118.0,Buy,0,7901.0,Claire Glynn,Property Partners Emma Gill,BRANDED_AGENT,18.0,False,False,False,B3,-9.20931,53.622125,-6.1489579,53.4487286
3675498,"Old Galway Rd, Co. Roscommon, Ireland",standard,2022-01-28,234000,4,1,Detached,105.0,Buy,0,1486.0,Adrian Burke,Adrian Burke Auctioneer & Valuer,UNBRANDED_AGENT,8.0,True,False,False,E1,-9.465475,53.608898,-7.9763128,53.4189997
3675489,"Garrylough Lower, Co. Wexford, Ireland",standard,2022-01-28,195000,4,1,Detached,174.0,Buy,1,10104.0,Marc Browne,DNG Tallaght,BRANDED_AGENT,19.0,False,True,False,A2,-6.32755,53.271851,-6.437521,52.4128707
3675465,"Millennium Tower, Ground Floor, Charlotte Quay Dock, Ringsend Rd, Dublin, Co. Dublin, Ireland",standard,2022-01-30,600000,2,1,Apartment,78.0,Buy,0,8210.0,Ray Kelly (Residential Sales),HWP Residential and Commercial Property,BRANDED_AGENT,11.0,False,False,False,C3,-6.309827,53.346802,-6.236964899999999,53.3429699
3675452,"3, Fionoora, Kettle St, Dough, Lahinch, Co. Clare, Ireland",standard,2022-01-30,175000,2,2,Apartment,62.0,Buy,0,11.0,Sharon Beckett,KELLY BRADSHAW DALTON,BRANDED_AGENT,17.0,False,False,False,C2,-6.212465,53.383242,-9.3454403,52.9331495
3675449,"31 Bishopswater, Slippery Green, Wexford, Y35 T6C4, Ireland",standard,2022-01-26,180000,4,1,End of Terrace,105.0,Buy,0,9556.0,James O'Flaherty,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,17.0,True,False,False,C1,-6.439902,53.40168,-6.4703006,52.3292039
3675447,"Griffith Hall, Glandore Rd, Drumcondra, Dublin 9, Ireland",standard,2022-01-30,245000,1,1,Apartment,49.0,Buy,0,902.0,Niamh Jones MIPAV MCEI,Redmond Property,UNBRANDED_AGENT,10.0,False,False,False,E2,-6.168249,53.527883,-6.236981399999999,53.3738093
3675445,"68 Temple Ct, Santry, Dublin, Ireland",standard,2022-01-30,320000,3,2,Apartment,120.0,Buy,0,7193.0,Niall Black,Shane Black Property Advisors & Agents,BRANDED_AGENT,26.0,True,False,False,D1,-6.240894,53.679635,-6.24852,53.406655
3675429,"27, Ballydaheen West, Mallow, Co. Cork, Ireland",standard,2022-01-13,159000,3,2,Terrace,122.0,Buy,0,1577.0,Karl O Reilly,Savills Cork,BRANDED_AGENT,12.0,False,False,False,C1,-8.475765,51.989214,-8.641597899999999,52.1303929
3675408,"The Beeches, Callystown, Co. Louth, Ireland",standard,2022-01-17,305000,4,3,Semi-D,62.0,Buy,0,718.0,Darren Kelly,Noel Kelly Auctioneers LTD,BRANDED_AGENT,16.0,False,False,False,B3,-6.151284,53.419817,-6.246969,53.7892002
3675399,"12 Westpoint Manor, Carrowkeel, Quigley's Point, Co. Donegal, F93 T992, Ireland",standard,2022-01-13,149000,4,1,Semi-D,107.0,Buy,0,2248.0,REA Eoin Dillon,REA Eoin Dillon,UNBRANDED_AGENT,12.0,False,False,False,C2,-8.1578856,53.0251947,-7.1994965,55.1256541
3675393,"14 The Crescent, Lakepoint Park, Mullingar, Co. Westmeath, N91 E9P2, Ireland",standard,2022-01-28,249950,4,2,Semi-D,107.0,Buy,0,1470.0,Barry O'Brien Lynch,Sherry FitzGerald Reilly,BRANDED_AGENT,20.0,True,False,False,D2,-6.6845378,53.6633508,-7.316096699999999,53.5287057
3579455,"5 Alderwood, Cloghvally Upper, Carrickmacross, Co. Monaghan, A81 D932, Ireland",standard,2022-01-26,255000,4,3,Semi-D,125.0,Buy,0,332.0,Brenda Mulcahy,Sherry FitzGerald Limerick,BRANDED_AGENT,23.0,False,False,False,D2,-8.654408,52.667907,-6.711086000000001,53.9790298
3675373,"Dromavally, Killorglin, Co. Kerry, Ireland",standard,2022-01-27,115000,2,1,Terrace,,Buy,0,3064.0,Frank,Frank Greene Property Sales,BRANDED_AGENT,17.0,False,False,False,D1,-7.804272,53.728218,-9.7843403,52.10635079999999
3675366,"6 Ridge Hill, Glenageary, Ballybrack, Co. Dublin, A96 Y3E5, Ireland",standard,2022-01-25,324950,2,2,Apartment,77.0,Buy,0,9556.0,James O'Flaherty,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,17.0,True,False,False,SI_666,-6.422523,53.390046,-6.1255131,53.2513903
3675365,"31 Wyteleaf Grove, The Donahies, Dublin 13, D13 E2X4, Ireland",standard,2022-01-14,345000,3,1,Semi-D,80.0,Buy,0,2789.0,Michael Boland,DNG Michael Boland,UNBRANDED_AGENT,14.0,False,False,False,F,-9.158073,54.116748,-6.173500199999999,53.3970436
3675358,"Knocklaun, Ballyhooly Rd, 1, Montenotte, Cork, Ireland",standard,2022-01-26,295000,4,2,Terrace,138.0,Buy,0,1157.0,Marie Sherry MIPAV,Mason Estates Dundrum,BRANDED_AGENT,11.0,False,False,False,F,-6.260842,53.289329,-8.4576124,51.90572460000001
3675335,"Scalaheen, Emly Road, Co. Tipperary, Ireland",standard,2022-01-17,270000,4,1,Detached,242.0,Buy,0,9918.0,Michelle Keeley,DNG Phibsboro,BRANDED_AGENT,14.0,False,False,False,G,-6.283571,53.362694,-8.17835,52.47293
3675263,"16 Palace Dr, Ardnacassagh, Longford, N39 K8Y2, Ireland",standard,2022-01-18,90000,4,2,Semi-D,119.0,Buy,0,3242.0,Cormac O'Sullivan,DNG O'Sullivan Hurley Property & Financial Services,BRANDED_AGENT,37.0,True,False,False,C1,-8.944013,52.861526,-7.7810194,53.7277431
3675323,"32 Bluebell Woods, Oran More, Oranmore, Co. Galway, Ireland",standard,2022-01-26,248000,2,1,Apartment,70.0,Buy,0,11192.0,Niamh Madden,Sherry Fitzgerald Madden,BRANDED_AGENT,20.0,False,False,False,G,-8.587388,53.198599,-8.9329097,53.2640728
3675293,"Drummacanoo, Co. Donegal, Ireland",standard,2022-01-28,330000,4,3,Detached,220.0,Buy,0,2842.0,Aidan Mc Goldrick MIPAV,DNG Duncan Auctioneers,BRANDED_AGENT,13.0,False,False,False,D2,-7.708629,53.393581,-7.8620664,54.9607766
3674799,"46 Knocklyon, Caherdavin, Limerick, Ireland",standard,2022-01-28,195000,2,2,Apartment,77.0,Buy,0,11561.0,Astrid Lyons MSCSI MRICS,DNG Donnybrook,BRANDED_AGENT,11.0,False,False,False,G,-6.232704,53.339679,-8.6663683,52.6668144
3675282,"105 Castleview, Gortboy, Newcastle West, Co. Limerick, V42 RD40, Ireland",standard,2022-01-21,175000,3,1,Semi-D,88.0,Buy,0,9918.0,Brian McGee,DNG Phibsboro,BRANDED_AGENT,16.0,False,False,False,C2,-6.266146,53.389192,-9.0484756,52.4508698
3675269,"Drumnahoagh, Co. Donegal, Ireland",standard,2022-01-28,345000,6,5,Detached,251.0,Buy,0,2621.0,Stephen Harrington,DNG Central,BRANDED_AGENT,11.0,False,False,False,B1,-6.233431,53.345387,-7.7148086,54.9434619
3675270,"Barraderra, Co. Kildare, Ireland",standard,2022-01-24,390000,3,3,Detached,149.0,Buy,0,437.0,Geraldine Tracey,Team Lorraine Mulligan RE/MAX Results,BRANDED_AGENT,24.0,False,False,False,D2,-6.446218,53.357099,-7.050233,53.145367
3675272,"10 Clieveragh Park, Clievragh, Listowel, Co. Kerry, V31 XW35, Ireland",standard,2022-01-25,239000,4,2,Semi-D,128.0,Buy,0,7546.0,Thomas Reid MIPAV MMCEPI PSRA Lic. No. 004069 - 007868,DNG Reid & Coppinger,BRANDED_AGENT,14.0,False,False,True,C3,-7.11002,52.235536,-9.4868721,52.4524526
3675266,"163 Ballsgrove, Drogheda, Co. Louth, A92 FDE4, Ireland",standard,2022-01-24,185000,3,1,Terrace,81.0,Buy,0,3781.0,Enda Smith,CME,BRANDED_AGENT,6.0,False,False,False,SI_666,-6.947921,53.343887,-6.3627635,53.7099778
3675265,"41 Holly Walk, Templers Hall, Waterford, X91 CPP4, Ireland",standard,2022-01-28,175000,3,3,Semi-D,93.0,Buy,0,1196.0,Garry O'Donnell,ERA Downey McCarthy,BRANDED_AGENT,26.0,False,False,True,E1,-8.440073,51.910556,-7.135065999999999,52.2402772
3675157,"Ballsbridge House, Charlotte's Quay, Limerick, V94 PP4A, Ireland",standard,2022-01-27,139950,2,1,Apartment,,Buy,0,9556.0,Founder & Head Of Business Development Christina Wilson,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,16.0,False,False,False,C3,-6.437609,53.404664,-8.6202533,52.6659966
2553702,"Rathmines Little, Dublin 14, Ireland",standard,2022-01-17,295000,1,1,Apartment,118.0,Buy,0,936.0,Mike Smith,Smith Kelly Scott Auctioneers,UNBRANDED_AGENT,11.0,False,False,False,G,-8.301654,53.967058,-6.259299,53.29578189999999
3675254,"54 Drumaconn, Cornamaddy, Athlone, Co. Westmeath, N37 K1E8, Ireland",standard,2022-01-13,250000,3,2,Semi-D,166.0,Buy,0,2830.0,William Talbot,Sherry FitzGerald Talbot,BRANDED_AGENT,28.0,True,False,False,D2,-8.123415,52.833896,-7.9055196,53.43476
3675251,"15 The Oaks, Moorfield, Newbridge, Co. Kildare, W12 CD74, Ireland",standard,2022-01-14,280000,4,3,End of Terrace,122.0,Buy,0,2773.0,Colm White,RAYWHITE·IE Property,BRANDED_AGENT,15.0,True,False,False,D1,-6.364257,53.709657,-6.813700499999999,53.1744522
3675225,"33 Dublin Rd, Ard Grainne, Ardnapondra, Moate, Co. Westmeath, N37 YY18, Ireland",standard,2022-01-13,244950,4,2,Semi-D,45.0,Buy,0,431.0,Barry Finnegan,Haines,BRANDED_AGENT,12.0,False,False,False,C1,-6.194905,53.298594,-7.702616999999999,53.3937517
3675222,"Roseland, Shillelagh Rd, Tullowphelim, Tullow, Co. Carlow, Ireland",standard,2022-01-19,250000,3,1,Bungalow,60.0,Buy,0,11878.0,Raal Nordin,Urban Link,UNBRANDED_AGENT,28.0,False,False,False,B3,-6.208506,53.324095,-6.722900999999999,52.8051044
3674191,"53 Drynam Dr, Drynam Hall, Swords, Co. Dublin, K67 R126, Ireland",standard,2022-01-28,325000,2,2,Terrace,102.0,Buy,0,4103.0,Garrath Sheehan,Kerry Property Management Ltd.,UNBRANDED_AGENT,23.0,False,False,True,SI_666,-9.77351,51.972874,-6.2005409,53.4435742
3675189,"10 Alderwood Park, Springfield, Dublin 24, D24 RRC0, Ireland",standard,2022-01-30,285000,3,2,Terrace,115.0,Buy,0,2829.0,Dermot Power,Power & Walsh,UNBRANDED_AGENT,22.0,False,False,False,C1,-7.712293,52.366816,-6.3793158,53.2851924
3675202,"20 Riverwood Lawn, Carpenterstown, Dublin, D15 V3V8, Ireland",standard,2022-01-30,490000,3,3,Semi-D,110.0,Buy,0,1087.0,Sales,The Property Shop,BRANDED_AGENT,15.0,True,False,False,D2,-6.277353,53.349858,-6.3972623,53.3744104
3675188,"7 Larkfield View, Ballyogan, Co. Dublin, Ireland",standard,2022-01-30,599950,3,3,Semi-D,106.0,Buy,0,4103.0,Garrath Sheehan,Kerry Property Management Ltd.,UNBRANDED_AGENT,13.0,False,False,True,SI_666,-9.77351,51.972874,-6.201157299999999,53.2576249
3675182,"30 Oldbridge Green, Kishoge, Lucan, Co. Dublin, K78 D668, Ireland",standard,2022-01-13,324950,3,3,Semi-D,,Buy,0,4096.0,Patrick Caplice,Caplice Auctioneers,UNBRANDED_AGENT,4.0,False,False,False,SI_666,-7.911222,52.380139,-6.435717200000001,53.338644
3674057,"1 Eascanrath Brook, Suncroft, Co. Kildare, R56 KA46, Ireland",standard,2022-01-13,450000,4,3,Detached,184.0,Buy,0,11878.0,Jason Condron,Urban Link,UNBRANDED_AGENT,8.0,False,False,False,D2,-6.247912,53.345497,-6.8559378,53.1053607
3675153,"50 Dun Na Hinse, Lahinch Rd, Cloughleigh, Ennis, Co. Clare, V95 N9DY, Ireland",standard,2022-01-13,130000,3,2,Terrace,93.0,Buy,0,8666.0,Belinda Kelly,Mark Kelly & Associates,BRANDED_AGENT,25.0,False,False,False,D1,-6.249989,53.273572,-9.0017518,52.8469799
3675021,"Apartment 19, Penrose Court, Anne St, Waterford, Ireland",standard,2022-01-27,130000,2,2,Apartment,60.0,Buy,0,1235.0,Walsh O Sullivan,Walsh O'Sullivan,UNBRANDED_AGENT,9.0,False,False,False,D2,-10.021576,52.251277,-7.118926399999999,52.2626267
3675142,"Rope Walk, Kilnacloy, Monaghan, Ireland",standard,2022-01-28,135000,4,2,End of Terrace,95.0,Buy,1,8891.0,"Garrett O'Bric BSc (Hons) Assco SCSI, RICS Assco",HJ Byrne & Company Ltd,UNBRANDED_AGENT,12.0,False,True,False,D1,-6.105875,53.206859,-6.9707539,54.2527282
3675130,"Rope Walk, Kilnacloy, Monaghan, Ireland",standard,2022-01-28,135000,4,2,Terrace,95.0,Buy,1,4335.0,Ger Carmody,Ger Carmody Auctioneers,UNBRANDED_AGENT,7.0,False,False,False,D1,-9.688044,52.281877,-6.9707539,54.2527282
3675133,"13 Annagh Ct, Deanestown, Dublin, D15 VW86, Ireland",standard,2022-01-28,249000,2,2,Townhouse,88.0,Buy,0,887.0,Craig Leap M.I.P.A.V/ T.R.V.,BROE Auctioneers,BRANDED_AGENT,16.0,False,False,False,D2,-6.41839,53.321817,-6.3745895,53.3944432
3675124,"Greenville Court, Stradbrook Rd, Montpelier, Blackrock, Co. Dublin, A94 V300, Ireland",standard,2022-01-27,360000,2,1,Apartment,63.0,Buy,0,1979.0,Richard Mullan,Murphy Mullan Tallaght,BRANDED_AGENT,12.0,False,False,False,G,-6.346835,53.32328,-6.1675005,53.2942166
3675054,"Killaha West, Lower Reen, Co. Kerry, Ireland",standard,2022-01-30,285000,3,2,Bungalow,100.0,Buy,0,2618.0,Liam McCarthy,Savills Country Agency,BRANDED_AGENT,16.0,False,False,False,C2,-7.184229,53.485491,-9.6153408,51.8505191
3675014,"26342 Oso Pkwy, Mission Viejo, CA 92691, USA",standard,2022-01-26,395000,2,1,Apartment,48.0,Buy,0,2758.0,John O'Connell,GVM Auctioneers - Limerick,BRANDED_AGENT,12.0,False,False,False,C2,-8.655381,52.64006,-117.6690701,33.5796437
3674653,"17 Glen Cove, Ballinatray Lower, Courtown, Co. Wexford, Y25 HF61, Ireland",standard,2022-01-24,220000,3,2,Terrace,126.0,Buy,0,2245.0,Donal Culloty,REA Coyne & Culloty,UNBRANDED_AGENT,18.0,True,False,False,C1,-9.4996605,52.0580552,-6.2349451,52.6474939
